id_TMDB,id_IMDB,nome,nacionalidade,num_oscars
580567,nm2454385,Tony Domino,,0
23532,nm0000867,Jason Bateman,"Rye, New York, USA",0
1399794,nm0613088,Andrew Munro,,0
121847,nm1595050,Danielle Lewis,"New Orleans, Louisiana, USA",0
56322,nm0688132,Amy Poehler,"Newton, Massachusetts, USA",0
121868,nm1559927,Booboo Stewart,"Beverly Hills, California, USA",0
1399823,,Campbell Rousselle,,0
1399824,,John Rawls,,0
154644,nm0198949,Una Damon,South Korea,0
1334307,nm2465744,Aliash Tepina,,0
1334308,nm4721247,Nick Julian,,0
1334309,nm3886541,Miranda Nolan,"Stratford-upon-Avon, United Kingdom",0
1236007,nm1091572,Ty Upshaw,,0
1334323,nm2978653,Albert Valladares,,0
23607,nm0387614,Nick Hobbs,,0
1367102,nm3411754,Andre Alexsen,"Hollywood, California, USA",0
154694,nm0085153,Alex Black,"Redwood City, California, USA",0
23625,nm0309670,Kathleen Gati,"Montreal, Quebec, Canada",0
1236043,nm0143751,John Casino,,0
1498192,nm0659568,Patrick Pankhurst,,0
1825883,nm5045679,Daniel Hargrave,,0
121953,nm1210895,Stephanie Szostak," Paris, France",0
1662065,,Ryan Bailey,,0
2219122,,Samantha Mishinski,,0
1498226,nm0216133,Patrick Delage,,0
2219124,nm9916443,Ruth Horrocks,,0
2219129,,Emily Ng,,0
2153594,nm10014568,Omar Gudjonsson,,0
2219130,nm6951907,Géraldine Lamarre,,0
2219132,,Michael de Roos,,0
2219133,nm9137834,Daniel Rennis,,0
2219134,nm6869885,Rocco Wu,,0
2219135,nm7678736,Tony Mardon,,0
2219136,nm9739928,Adrian Mozzi,,0
23680,nm0048389,Dee Bradley Baker,"Bloomington, Indiana, USA",0
2219138,,Kath Leroy,,0
2219141,nm2281929,Amanda Musso,,0
1301637,nm4317541,Duncan Casey,"Nassau, Bahamas",0
2219143,nm5261845,Paul Slim,,0
1432725,nm1996107,Pesi Daruwalla,,0
1662112,nm5268093,Aki Omoshaybi,,0
2612391,nm0322397,Stephen Gledhill,,0
187565,nm0567653,Audra McDonald,"Berlin, Germany",0
122029,nm0131235,Christian Camargo,"New York City, New York",0
56520,nm0852430,Greg Taylor,,0
56522,nm0053390,Gillian Barber,"Coventry, West Midlands, England, UK",0
1170656,nm3199692,Christine Marzano,"Brooklyn, New York, USA",0
56556,nm1746980,Michael Cassidy," Portland, Oregon, USA",0
23791,nm0178875,Chris Coppola,,0
1826048,nm8749478,David Dunston,,0
154884,nm0205615,Vicki Davis,"Los Angeles, California, USA ",0
1301772,nm0039327,Mark Ashworth,"Manchester, Greater Manchester, England, UK",0
1367313,nm5344589,Travis Love,United States of America,0
1400090,nm0373647,Joyce Heftel,,0
2448669,,Alexander Kaminer,,0
1957156,,Tom White,,0
56614,nm0829032,Ray Stevenson,"Lisburn, Northern Ireland, UK",0
56617,nm0296492,Enoch Frost,,0
2055466,,Kinua McWatt,,0
89387,nm2917590,Elarica Johnson," London, England, UK",0
1727792,,James Filanowski,,0
1039678,nm0585651,David Midthunder,"Fort Peck, Montana, USA",0
154946,nm0583463,Ralph Meyering Jr.,,0
1498435,nm2599564,Andre M. Johnson,Chicago - Illinois - USA,0
1727816,,Danny Euston,,0
56650,nm0269909,Ray Fearon,"London, England, UK",0
1695063,nm8204463,Sloane Murray,,0
1695064,nm8204464,Lucia Geddes,,0
974169,nm4911194,Jenna Ortega,"Coachella Valley, Palm Desert, California, USA",0
1695065,nm6437354,Gabriel C. Brown,,0
1236324,nm2395968,Wang Lin,"Shanghai, China",0
2645358,,Jamie Clay,,0
2317686,nm10669208,Cailan Robinson,,0
941439,nm0855092,Olivia Tennet,,0
23958,nm0005438,Jeremy Sisto,"Grass Valley, California, USA",0
155030,nm1035730,Victor McCay,"Alabama, USA",0
2612649,nm0752468,Chris Ryan,,0
1531320,nm0395944,Mariko Hoshi,,0
1072572,nm3637636,Ester Dean,"Muskogee, Oklahoma, USA",0
206669,nm1434853,Tanya Champoux,,0
2121157,,Adam Mitchell,,0
1367508,nm0311826,Steve Gehrke,"Los Angeles, California, USA ",0
1367516,nm2361928,Timothy Eulich,,0
1236448,nm0551376,William Moulton Marston,,0
122339,nm2771421,Alex Moore,"St. Louis, Missouri, US",0
1695206,nm5166169,Joshua Guerrero,,0
122345,nm1035174,Tommy Campbell,,0
1236458,nm0215455,Ronnie del Carmen,Philippines,0
24045,nm0330687,Joseph Gordon-Levitt,"Los Angeles, California, USA",0
122354,nm0745775,Markos Rounthwaite,"Pukekohe, New Zealand",0
122356,nm1397133,Robert Young,,0
1662455,nm8268851,Kiely Renaud,,0
1662456,nm3008108,Tyler Werrin,,0
1465852,nm1453696,Stephen Monroe Taylor,,0
1596937,,Dana Bash,,0
1367566,nm0056538,Libbie Barr,,0
56855,nm0742279,Melissa Rosenberg,"Marin County, California",0
89624,nm1513288,Adel Bencherif,"Saint-Maurice, Val-de-Marne, France",0
56857,nm0004906,Peter Facinelli,"Queens, New York, USA",0
56856,nm2769412,Stephenie Meyer,"Hartford, Connecticut, U.S.A",0
122441,nm0801625,Harry Sinclair,"Auckland, New Zealand",0
2219597,,Melanie Bond,,0
2219600,,James Daniel Wilson,,0
1760858,,Gareth Kieran Jones,,0
1760859,,Chan Woo Lim,,0
1760860,,Minhee Yeo,,0
1760864,,Lele Ledwaba,,0
1662561,nm2765875,Brighton Rose,,0
1662562,nm3528705,Max Favreau,,0
1662563,nm8041206,Chloe Hechter,,0
1662564,nm8041207,Knox Gagnon,,0
1760865,,Mandla Gaduka,,0
1662566,nm8050053,Kai Schreiber,,0
1760866,,Harriet Manamela,,0
1662568,nm8041204,Kendrick Reyes,,0
1662569,nm1186819,Artie Esposito,,0
1236584,nm1783797,Andrew Sullivan,"Godstone, Surrey, England, UK",0
1760868,,Musca Kumalo,,0
1760869,,Mathapelo September,,0
1760871,,Chioma Anyanwu,,0
1760872,,Kabelo Thai,,0
1760879,nm7337680,Ben Sakamoto,,0
1662567,nm8041205,Madeleine Favreau,,0
1760881,,Sunny Yeo,,0
89714,nm1271475,Ilram Choi,,0
1760882,,Namju Go,,0
1760884,,Mina Kweon,,0
1760886,,Arthur Lee,,0
1760888,,Verity Hewlett,,0
1760890,,Michael Matovski,,0
1760891,,Riccardo Richetta,,0
1760892,nm3837797,Constanza Ruff,,0
1760893,,Monty Mclaren-Clark,,0
1760899,nm1631545,Ian Kay,,0
1760900,,Jaiden Stafford,,0
24202,nm1861893,Hector Atreyu Ruiz,,0
56979,nm0490774,Andrew Lauer,"Santa Monica, California, USA",0
1924769,nm9330804,Cade Woodward,,0
155308,nm0318784,Carl Gilliard,"Chicago, Illinois, USA",0
1171123,nm2270979,Nicole Perlman,"Boulder, Colorado, USA",0
57012,nm0267241,Fares Fares,"Beirut, Lebanon",0
1072820,nm3435341,Tyler J. Kupferer,,0
122556,nm1947068,Ian Bonar,,0
11334,nm0600473,Elizabeth Moody,"Worthing, Sussex, England, UK",0
1138369,nm1253217,Zhaoqi Shi,"Beijing, China",0
2219719,nm3327642,Emily Ozrey,,0
1236679,nm0326246,Jonathan M. Goldstein,"New York City, New York, USA",0
122596,nm0288106,V.J. Foster,,0
24305,nm0925033,Julie White,"San Diego, California, U.S",0
24320,nm0649178,Alan Oppenheimer,"New York City, New York, USA",0
1531657,nm0755969,Peter Sagal,,0
1433360,nm0360910,Juliana Hansen,,0
24343,nm0562679,Peter Mayhew,"Barnes, London, England, UK",0
1367833,nm2786793,Eric Shackelford,,0
1007391,nm2795743,Tiren Jhames,,0
1367843,,Nondumiso Tembe,,0
24358,nm0015935,Lori Alan,"Potomac, Maryland, USA",0
1105706,nm1324884,Tait Fletcher,Alpena - Michigan - USA,0
57130,nm0680846,Todd Phillips,"Brooklyn, New York, USA",0
24362,nm0724656,Kevin Michael Richardson,"The Bronx, New York, USA",0
1826627,,Alex Castillo,"Chicago, Illinois, USA",0
1335112,nm3492206,Lucas Leguizamo,"Manhattan, New York, U.S.",0
57167,nm0122716,Jere Burns,"Cambridge, Massachusetts, USA",0
1236816,nm1690855,Amali Golden,"Hobart, Tasmania, Australia",0
1826644,,Amanda Petura,,0
221018,nm1405398,Dan Stevens,"Croydon, London, England, UK",0
1269611,nm1426724,LeJon,,0
57207,nm1388074,Tony Jaa,"Surin, Thailand",0
122750,nm0880081,Leslie Uggams,"New York, New York, U.S.A.",0
155531,nm0180428,Joe Cornish,"London, England",0
2547596,,Megan Schmidt,,0
1564558,nm4995553,Paul Dewdney,,0
1695631,nm3830257,Melissa Villaseñor,,0
155547,nm0349881,Murphy Guyer,"Dover, Delaware, USA",0
155549,nm0406320,Ray Iannicelli,"Bensonhurst, Brooklyn, New York City, New York, USA",0
1400738,nm0325451,Karen Golden,,0
57251,nm0000798,Linden Ashby," Atlantic Beach, Florida, USA",0
1007527,nm2016172,Sofía Espinosa,"Mexico City, Mexico",0
2088881,nm9985332,Michael Iacono,"New York City, New York, USA",0
1826756,,Tom Rodgers,,0
1826762,,Benjayx Murphy,,0
1368011,,Cory Tucker,,0
1368012,nm3948190,Michaela Coel,"Tower Hamlets, London, England",0
1728472,,Josh Carrizales,,0
122851,nm3220568,Elsie Fisher,"Riverside, California, Stati Uniti",0
1400833,nm0134738,Dea Cantu,,0
24595,nm0630405,Vincenzo Nicoli,,0
1433625,nm0234663,Cathy Doubleday,,0
1990682,nm3917917,Mandela Bellamy,,0
2482203,,Scott Frazer,,0
24607,nm0864900,Selva Rasalingam,,0
24627,nm0183122,Oliver Cotton,London,0
1007683,nm2930503,Jack Reynor,"Longmont, Colorado, USA",0
57412,nm2030779,Moisés Arias,"New York City, New York, USA",0
1171527,nm2765435,Alexander Mercury,"Krasnoyarsk, USSR (Russia)",0
1400906,nm0769042,Christopher Scarabosio,,0
1237080,nm0316602,Tim Gibbons,,0
1368157,nm2866876,Joe Minoso,,0
1040480,nm1527928,Dominic Kinnaird,,0
2089079,,Richard Edge,,0
1826956,,William Pruss,"Baden, Switzerland",0
2089102,,Emma Deakin,,0
1826965,,Nicolas Baldino,,0
1204379,nm2295590,Kevin Guthrie,"Neilston, Regno Unito",0
2089117,,Jane Abbott,,0
2089118,,Aidan Bell,,0
1171631,nm0016474,Ashley Albert,"Miami Shores, Florida, USA",0
1958072,nm5496335,Riley Lio,"Bellflower, California, USA",0
1171654,nm1441167,Vuyo Dabula,,0
155861,nm0092118,Bruce Bohne,,0
1663195,nm4511652,Kelly Marie Tran,"San Diego, California, USA",0
155868,nm0515207,Ruth Livier,,0
1827039,nm1152155,Roger Williams,,0
1695971,,Debbie Stabenow,"Gladwin, Michigan, USA",0
57574,nm0531933,Shauna Macdonald,Malaysia,0
1171688,nm5612123,Noah Visconti,,0
57578,nm1769728,MyAnna Buring,"Sundsvall, Västernorrlands län, Sweden",0
1466605,nm4769939,Robert Dean,USA,0
1695987,,John Lepard,,0
1695988,,Sandra Love Aldridge,,0
1695990,,Graham W.J. Beal,,0
1695991,,Henri Franklin,,0
1695992,,T.J. Martinelli,,0
221433,nm3435231,Alex Martin,,0
2220285,nm8965431,Ivy Wong,,0
57597,nm0212939,Ron Dean,"Chicago, Illinois, USA",0
57599,nm0005405,Seann William Scott,"Cottage Grove, Minnesota, USA",0
2547975,,Paul Bailey,,0
1696013,nm3553873,Lulu Dahl,,0
1696018,,Anne Marie Damman,,0
1696019,,Henrietta Hermelin,,0
57631,nm0064479,Simon Beaufoy,,1
2023715,,Scott Deckert,,0
1696036,,Erika R. Erickson,,0
1270053,nm1070009,Emmanuel Pappas,,0
1696037,nm1852657,Brooke Baldwin,"Atlanta, Georgia, USA",0
1696038,,Abigail Kuklis,,0
1073458,nm1224502,Norberto Morán,,0
188728,nm0422040,Timothy Jerome," Los Angeles, California, USA",0
24898,nm0428923,Nathan Jones,"Gold Coast, Queensland, Australia ",0
1335621,nm0083245,Andrew Birch,,0
155978,nm0831106,Joel Stoffer,,0
1106260,,Alan D. Purwin,"Los Angeles, California, USA ",0
188758,nm0200940,Arthur Darbinyan,,0
155996,nm0682597,Eric Pierpoint,"Los Angeles, California, USA",0
1237363,nm1839385,Angela Christian,,0
156038,nm0320163,Lindsey Ginter,"Alameda, California, USA",0
2613640,,Nathan Kimball,,0
1368459,nm1982737,Ray Wineteer,"Pueblo, Colorado, USA",0
221581,nm2313103,Rebel Wilson,"Sydney, New South Wales, Australia",0
2613646,nm2358594,Jennifer Patino,,0
1565074,,Mark Haldor,,0
1171861,nm5650974,Bronte D'Esposito,,0
1892757,,Sam Comery,,0
90519,nm0193061,Christopher Curry,Grand Rapids - Michigan - USA,0
57755,nm0000437,Woody Harrelson,"Midland, Texas, USA",0
1597855,nm5589690,Madison Iseman,"Myrtle Beach, South Carolina, USA",0
1434017,nm0799252,Matthew Sim,,0
221606,nm3529987,Heather Morris,"Thousand Oaks, Ventura County, California, USA",0
221611,nm2676147,Jonathan Groff,"Lancaster, Pennsylvania, USA",0
2482608,,Ryan Robert Howard,,0
2613681,nm4676698,Javier Villamil,,0
2613687,nm7543346,Anthony Neves,,0
1728954,nm0621178,Daniel Naprous,,0
1827259,nm1015992,James Wallace,,0
1728956,,Derek Arnold,,0
1728958,,Steve Bardrack,,0
90558,nm1640130,Julia Max,,0
1663426,nm4285609,Faith Tarby,,0
156100,nm1146857,Kevin Sizemore,"Princeton, West Virginia, USA",0
1728966,,Alexi Melvin,,0
1728968,,Flora Miller,,0
1728971,,William M. Patrick,,0
1728984,nm7802862,Orly Schuchmacher,,0
1696221,,Jonathan Stanley,Detroit,0
1728990,nm1357588,Claudia Sermbezis,"Kent, England",0
1728991,,Jim McGrath,,0
1728992,nm2710958,Morgan Dameron,,0
1696222,,Duvale Murchison,,0
1696223,,Thomas J. Fentress,,0
1696226,,Jeff Hanlin,,0
156136,nm0842498,Joel Swetow,,0
25072,nm1209966,Oscar Isaac,"Guatemala City, Guatemala",0
25079,nm0435875,Stefan Kalipha,"Trinidad, West Indies",0
25080,nm2271318,Alessandro Giuggioli,,0
2351611,,Joshua Sinclair-Evans,,0
25090,nm0457436,Jeffery Kissoon,"Trinidad, Trinidad and Tobago",0
57862,nm0848217,Ted Tally,North Carolina - USA,1
90633,nm2933757,Gal Gadot,"Rosh Ha'ayin, Israel",0
90634,nm1885797,Don Omar,"Carolina, Puerto Rico",0
2351636,nm10135528,Zach Barack,,0
2351637,nm10522693,Zoha Rahman,,0
2351639,nm8271142,Tyler Luke Cunningham,,0
2351641,nm10808756,Sebastian Viveros,,0
123423,nm3195805,Gladys San Juan,,0
25134,nm1432313,Shane Rangi,,0
25135,nm0180259,Cornell John,,0
25136,nm0832792,Ken Stott,"Edinburgh, Scotland, UK",0
57904,nm0705680,Ken Radley,,0
25147,nm0355024,Tony Hale,"West Point, New York, USA",0
582209,nm0661490,Devika Parikh,"Gaithersburg, Maryland, USA",0
1499749,nm1032812,Octavio Solis,,0
1827435,nm5353364,Hio Pelesasa,,0
1434230,nm4223018,Emily Davis,,0
1237628,nm0242256,Lori Dungey,,0
1172108,nm5085683,Mckenna Grace,"Grapevine, Texas, USA",0
1499792,nm0769292,Derani Scarr,,0
1139349,nm5421877,Julian Dennison,"Wellington, New Zealand",0
1598107,nm2132319,Andreea Păduraru,"Craiova, Dolj, Romania",0
123548,nm0758400,Antonio Salines,"La Spezia, Liguria, Italy",0
221857,nm1402510,Miles Jupp,"Newcastle upon Tyne, England, UK",0
1237670,,Nicole Rudell,,0
156342,nm0741891,Romy Rosemont,"Los Angeles, California, USA",0
189111,nm1056741,Suzanne Collins,,0
1401531,nm2263791,Claudia Kim,"Seoul, South Korea",0
582339,nm4158370,Tad Sallee,,0
1106629,nm3018179,Raymond Mamrak,,0
25298,nm0840412,Tammi Sutton,,0
156371,,Raymond Trickitt,,0
1467104,,Brandon Marc Higa,,0
1237734,nm0035833,Michasha Armstrong,,0
1401588,nm3471263,Leona Naidoo,,0
156405,nm0855132,Julius Tennon,"Travis County, Texas, USA",0
2155261,nm4121053,Jason Rueda,,0
1565450,,Aurora Blue,,0
1565451,nm6032512,Veronika Bonell,"Thousand Oaks, California, USA",0
1565452,,Lola Cooley,,0
1565453,,Dani Dare,,0
1565455,nm1915174,Andrea Datzman,,0
1565456,,Randy Hahn,,0
1565457,,Emma Hudak,,0
1565458,,Evan Hudak,,0
1565459,,Dara Iruka,,0
1565460,nm4833574,Daniella Jones,,0
1565461,,Sophia Lee Karadi,,0
1565465,,Tony Maki,,0
1565467,,Nick Pitera,,0
1565470,,Murray Pearl Schaeffer,,0
1303330,nm4273942,Nigel Allen,"Bath, Somerset, England, UK",0
1467174,nm2881412,Sean Francis George,,0
25386,nm0870439,Ian Tracey,Vancouver Island - British Columbia - Canada,0
25414,nm0860309,Jody Thompson," Vancouver, British Columbia, Canada",0
58189,nm0510912,Justin Lin,"Taipei, Taiwan",0
58191,nm0604555,Chris Morgan,,0
1467216,nm3642027,Hanna Dworkin,,0
58197,nm0510168,Shad Moss,"Columbus, Ohio, USA",0
1336161,nm0728119,Todd Rippon,"Wellington, New Zealand",0
25441,nm0818648,Steve Speirs,"Troedyrhiw, Merthyr Tydfil, Glamorgan, Wales, UK",0
58210,nm0721205,"Ernie Reyes, Jr.","San Jose, California, USA",0
2089833,,Ray Henwood,"Swansea, Wales, UK",0
25451,nm1872855,Spencer Wilding,"St. Asaph, Wales, UK",0
91023,nm0199809,Sandy Fox,,0
123796,nm2146097,Gil Kolirin,London - England - UK,0
91042,nm0148844,Al Cerullo,,0
2089890,,Sarah Wildor,,0
123812,nm1956628,Lateef Crowder,"Bahia, Brazil",0
222121,nm2355635,Ben Schwartz,The Bronx - New York City - New York - USA,0
2089911,nm9965553,Raphael Joner,,0
2089912,nm8160135,Andrew Cazanave Pin,,0
2089913,nm3431627,Christophe de Choisy,,0
2089914,nm7050750,Olivier Huband,,0
2089916,nm4223008,Thierry Picaut,,0
2089917,nm9318741,Alexandre Poole,,0
2089918,nm6234852,Guy Remy,,0
2089919,nm1544621,Tracey Saunders,,0
2089920,nm6443578,Alicia Mencía Castaño,,0
1401796,nm0461306,John Knoll,"Ann Arbor, Michigan, USA",1
1434566,nm0235660,Donald Dowd,,0
1795034,,Caleb Walker,,0
123875,nm0430234,Daniel Jordano,,0
1041394,nm0565026,Anthony McCarten,"New Plymouth, New Zealand",0
25600,nm0189777,Patrick Crowley,,0
1631242,,Ali Keshavji,London - England - UK,0
1172491,nm4903197,Claire Julien,,0
58395,nm0465269,Karin Konoval,"Baltimore, Maryland, USA",0
1631260,,Richard Stoker,,0
1336359,nm1445482,Wayne Gordon,,0
25663,nm1032473,Thomas Brodie-Sangster,"Southwark, London, England, UK",0
25679,nm1050820,Richard Katz,,0
25703,nm1128572,Lake Bell,"New York City, New York, USA",0
58475,nm0532815,Angus MacInnes,"Windsor, Ontario, Canada",0
1533038,nm0243853,Diane Durant,,0
2155635,,Frazer Anderson,,0
1631358,nm5412083,Chris Redd,,0
1729665,nm1049512,Erik Bauersfeld,,0
1729666,,Bill Kipsang Rotich,"Eldama Ravine, Kenya",0
91268,nm0281508,Ruben Fleischer," Washington D.C., USA",0
91269,nm1116660,Paul Wernick,"	Toronto, Ontario, Canada",0
1401994,nm2409153,Michael Burgess,"Myrtle Beach, South Carolina, USA",0
58510,nm0992221,John Burke," Atlanta, Georgia, USA",0
58525,nm0429171,Ron Cephas Jones,"Paterson, New Jersey, USA",0
2417829,,Michael Higgins,,0
2614441,nm5612043,Tineke Ann Robson,,0
1434826,nm1787506,Charlotte Nicdao,"	Melbourne, Australia",0
124112,nm0663174,Charles Parnell,,0
58579,nm0203935,Rita Davies,"Hertfordshire, England, UK",0
550101,nm0799984,Leslie Simms,,0
1828069,,Jeremy Marks,,0
1795303,,Jean Southern,"South Shields, Tyne and Wear, England, UK",0
1795311,nm7824205,Greta Carew-Johns,,0
91378,nm1787887,Ngô Thanh Vân,"Tra Vinh, Vietnam",0
1205492,nm3148809,Akos Armont,,0
156917,nm0466843,Annie Korzen,"The Bronx, New York City, New York, USA",0
189689,nm1290283,Ryan Nelson,"Abergavenny, Wales, UK",0
1697017,,Claudia Katz Minnick,"Peterborough, Cambridgeshire, England, UK",0
58619,nm0156461,Cindy Cheung,"California, - USA",0
582919,nm0501359,Darren Lemke,,0
1893640,,Rupert Raineri,,0
1893641,,Stephen Lopez,,0
91403,nm0472377,Chad Krowchuk,,0
1729809,nm6036625,Patrick Correll,,0
1631516,nm0002738,Cliff Lanning,"Kingsbury, Middlesex, England, UK",0
58656,nm0498991,Doug Lefler,"California, U.S.",0
2123041,nm5360375,Michael Christopher Rodney,"Queens, New York City, New York, USA",0
1271074,nm0307097,Salo Gardner,,0
156962,nm0832314,Eric Stonestreet,"Kansas City, Kansas, USA",0
1893668,,Akshay Caplash,,0
451877,nm2175570,Regan Mizrahi,,0
1893671,,Rafael Torrijos,,0
1828139,nm7552893,Lewis McGowan,,0
1893677,,James Lawson,,0
91443,nm1602132,Kevin Dorman,,0
1533237,nm0383307,Dawn Higginbotham,,0
582967,nm3723566,Rachel Clentworth,,0
189756,nm0679357,Martin Pfefferkorn,,0
156989,nm0171096,Kari Coleman,,0
1434944,nm0206266,Shane Dawson,,0
58692,nm0569927,Melinda McGraw,"Nicosia, Cyprus",0
2549065,nm5470281,Tufan Şimşekcan,Ankara,0
25933,nm0221043,Emily Deschanel,"Los Angeles, California, USA",0
550246,nm0332690,Franck Gourlat,"Lyon, France",0
91494,nm0162281,Enzo Cilenti,"Bradford, Yorkshire, England",0
1205623,nm4241215,Barbara Vincent,,0
1631609,nm0838643,Rhys Summerhayes,,0
1205630,nm0670222,Ben Peel,,0
58758,nm0649046,Deobia Oparei,"London, England, UK",0
2614665,nm7735366,Katie Anderson,,0
1533328,nm1116918,Sean Lynch,,0
58769,nm0170306,Stephen Colbert,"Washington, D.C., United States",0
1795479,nm6954178,Dan Trotter,,0
2450840,,Dylan Hopkins,,0
58778,nm0949926,Nina Young,,0
2155937,,Frankie Creagh-Leslie,,0
550307,nm1183205,Neil deGrasse Tyson,"Manhattan, New York City, New York, USA",0
1238441,nm2068441,Chris Leaney,,0
1238461,nm0048159,Ariyon Bakare,"London, England, UK",0
26048,nm0112871,Ben Browder,"Memphis, Tennessee, U.S.",0
1828292,,Vincent Roxburgh,,0
1795537,nm7732619,Alona Leoine,,0
1697237,,Terry Madden,,0
91606,nm1089991,Tom Hiddleston,"Westminster, London, England, UK",0
2942426,nm3813493,Richard Alonzo,,0
1631707,nm0186406,Nancy Crane,,0
157146,nm0364458,Barbara Eve Harris,"Tobago, Trinidad & Tobago",0
1566183,nm6847003,Steve Saunders,,0
26088,nm0431895,Christopher Judge,"Los Angeles, California, USA",0
1893872,,Mivon Prince-Leyva,,0
58873,nm0283945,Dan Fogler,"Brooklyn, New York, USA",0
91658,nm0566406,Kevin McCorkle,"Long Beach, , California, USA",0
58905,nm0952778,Dominic Zamprogna,"Hamilton, Ontario, Canada",0
1074722,nm0533914,Lewis Macleod,Glasgow - Scotland - UK,0
58915,nm0322366,Nicholas Gleaves,"Bolton, Lancashire, England, UK ",0
58925,nm0711529,Lester Speight,"Baltimore, Maryland, U.S.",0
58930,nm0722224,Alexis Rhee,,0
1336882,,George Kotsiopoulos,,0
1566267,nm1987604,Aaron Toney,,0
1697343,nm0459686,Alex Kliner,"Philadelphia, Pennsylvania, USA ",0
1336896,,Chuck Maldonado,,0
1009221,nm4693257,Katie Silverman,"Los Angeles, California, USA ",0
1566280,,Nilo Otero,,0
2221663,,Zhang Tianyu,,0
26209,nm0524240,Matt Lucas,Paddington - London - England - UK,0
1173099,nm0077512,Christopher Berry,"San Angelo, Texas, USA",0
452205,nm1293885,Bobby Moynihan,"Eastchester, New York, U.S.",0
91776,nm0575849,Alec Medlock,"Torrance, California, USA",0
1205900,nm2298278,Courtney Munch,,0
26258,nm0186469,Kenneth Cranham,Dunfermline - Scotland - UK,0
550549,nm3025293,John Macmillan,,0
550550,nm2474916,Tim Beckmann,,0
1271445,,Ravi Naidu,,0
222878,nm2693375,Scott Tanner,"Pennsylvania, USA",0
59049,nm0117307,Edita Brychta,"Praha, Československo",0
59051,nm0319638,Jean Gilpin,"London, England, UK",0
59060,nm0724833,Jean-Michel Richaud,,0
2385593,nm5737603,Abbey Butler,,0
222906,nm1383586,John Brotherton,"Ellensburg, Washington, USA",0
124628,nm1142860,Matteo Taranto,"La Spezia, Italy",0
1337049,nm0371154,Megan Hayes,"Atlanta, Georgia, USA",0
1861352,,Michael Tantrum,,0
1664752,nm6620255,Lara Decaro,,0
59129,nm1049982,Óscar Jaenada,"Esplugues de Llobregat, Barcelona, Catalonia, Spain",0
1173241,nm2263709,Jason Piper,,0
59145,nm1180243,Danny McCarthy,,0
59147,nm1469085,Anne Wittman,,0
1599245,,George Lasha,,0
1599247,,Sargon Yelda,,0
1304336,nm2373963,Danny Pardo,"Buenos Aires, Argentina.",0
1599251,nm3338257,Andy Cheung,,0
1599252,nm3689362,Erick Hayden,,0
1599256,,Stephane Cornicard,"Cherbourg, Manche, France",0
1599257,nm0266815,Gary Fannin,"Florida, USA",0
1599258,,Sadao Ueda,,0
1599260,nm2647349,Wai Wong,,0
1599261,,Eiji Mihara,,0
1599262,nm1276598,Tristan Matthiae,,0
1599263,,Bodo Friesecke,,0
1599266,,Noah Saavedra,"Oberpullendorf, Austria",0
1599267,,Francis Attakpah,,0
1599268,,Michael Glantschnig,"Klagenfurt, Austria",0
1599269,,Marlon Boess,,0
1599275,,Ziad Abaza,,0
1599277,,Derek Horsham,,0
1107759,nm0064950,Lukáš Bech,"Prague, Czech Republic",0
1599280,,Pezhmaan Alinia,,0
2156344,,Brock Little,,0
59206,nm0048250,Becky Ann Baker,"Fort Knox, Kentucky, USA",0
124747,nm1853544,Pierre Coffin,"Limoges, France",0
124748,nm0719208,Chris Renaud,"Baltimore, Maryland, U.S.",0
59214,nm0031679,Cas Anvar,Regina - Saskatchewan - Canada,0
124750,nm3269138,Dana Gaier,"New Jersey, USA",0
1828695,nm6556377,JD McCrary,,0
2254685,nm0082204,Jeff Bilger,,0
59231,nm0601376,Joel David Moore,"Portland, Oregon, USA",0
59233,nm1058940,Scoot McNairy,"Dallas, Texas, USA",0
2385765,,Mark Cockren,,0
2484069,nm1650716,Bryan Ku,,0
59245,nm0755499,Laara Sadiq,,0
59252,nm1223023,Nikki Reed,"Los Angeles, California, USA",0
59258,nm0085400,Lewis Black,"Silver Spring, Maryland, U.S.A.",0
59261,nm2000954,Hannah Marks,"Santa Monica, California, USA",0
1632129,nm7221667,Kiara Freeman,,0
1599366,,Hale Mawae,,0
26510,nm0506405,Eugene Levy,"Hamilton, Ontario, Canada",0
1304469,nm2567807,Russ Bain,,0
59286,nm1925026,Laura Ortiz,"Bogotá, Colombia",0
1533850,nm5635302,Eden Estrella,"Los Angeles, U.S.A",0
1140635,nm1376997,Jon Campling,"Hull, England, UK",0
223133,nm3141225,Jessica Gomes," Sydney, Australia",0
1075104,nm4677272,Matt Hookings,,0
59297,nm1468061,Eric Edelstein,"Patuxent River, Maryland, USA",0
92079,nm0304422,Merrilyn Gann,"Vancouver, British Columbia, Canada",0
59312,nm0432228,Alessandro Juliani,"Montréal, Québec, Canada",0
157626,nm0705014,Jan Rabson,"East Meadow, Long Island, New York, USA",0
550843,nm0647634,Elizabeth Olsen,"Sherman Oaks, California, USA",0
1075148,nm1520974,Michael Bird,,0
59357,nm0628599,Teddy Newton,"Encino, California, USA",0
59358,nm1747568,Eli Fucile,,0
59361,nm1102970,Sarah Vowell,"Muskogee, Oklahoma, USA",0
1468400,nm2743632,Lee Moore,,0
1730560,,Dave Hearn,,0
59401,nm0384032,Amy Hill,"Deadwood, South Dakota, USA",0
59410,nm0644022,Bob Odenkirk,"Naperville, Illinois, USA",0
