id_TMDB,id_IMDB,titulo,titulo_original,sinopse,duracao,ano,classificacao,situacao,idioma_original,orcamento,receita,num_oscars
11003,tt0120888,Afinado no Amor,The Wedding Singer,"Estamos em 1985 e Robbie Hart é o mestre de cerimônias definitivo... até que ele é deixado em pleno altar no seu próprio casamento. Completamente despedaçado, ele se transforma no piro pesadelo dos recém-casados – um showman que não consegue fazer nada além de destruir o casamento de outras pessoas. Até o dia em que conhece a doce Julia, uma doce garçonete que começa a recolher os pedaços do seu coração. O único problema é que Robbie só terá a garota dos seus sonhos para sempre se tiver a melhor performance de sua vida.",97,1998,United States:TV-14::(DL),Released,en,18000000,123306987,0.0
35019,tt1415283,Nanny McPhee 2: E as Lições Mágicas,Nanny McPhee and the Big Bang,"Dessa vez, ela se encontra na fazenda de uma família onde a confusão corre solta entre crianças tempestuosas do campo e seus mimados primos da cidade. Lançando mão de tudo, desde uma motocicleta voadora a um porquinho que escala árvores, Nanny McPhee traz a tona a fórmula certa para ensinar cinco novas lições a seus protegidos.",109,2010,United States:PG,Released,en,25000000,123276807,0.0
11283,tt0396752,Nanny McPhee: A Babá Encantada,Nanny McPhee,O viúvo Sr. Brown e sua tia não conseguem controlar seus filhos até que a mágica Nanny McPhee chega para ficar.,98,2005,United States:PG,Released,en,25000000,123276807,0.0
587,tt0319061,Peixe Grande e Suas Histórias Maravilhosas,Big Fish,"Durante toda a sua vida, Edward Bloom tem sido um homem de grandes sonhos, paixões e histórias inesquecíveis. Em seus últimos anos de vida, ele continua sendo um grande mistério para seu filho William. Agora, na tentativa de conhecer o seu pai de verdade, Will começa a juntar as peças para montar uma idéia real de seu pai através de flashbacks de suas maravilhosas histórias nesta maravilha de filme.",125,2003,United States:TV-14,Released,en,70000000,123218424,0.0
309302,tt2909116,Espírito de Lobo,狼图腾,"No ano de 1967 na China, o jovem estudante Chen Zhen (Shaofeng Feng) é enviado para viver entre os nômades do interior da Mongólia. Entreo avanço da civilização e os tradições inimigos dos nômades, os lobos, Chen se questiona sobre a similaridade entre humanos e animais, tomando a ideia de que todos são residentes e invasores lutando para encontrar seu lugar no mundo.",121,2015,United States:PG-13,Released,zh,38000000,123205624,0.0
274862,tt3014284,Lego Ninjago: O Filme,The Lego Ninjago Movie,"Pai e filho entram em um confronto épico para testar uma equipe indisciplinada de ninjas modernos. Agora, o grupo precisa aprender a controlar o ego e se unir para libertar seu verdadeiro poder.",101,2017,United States:PG,Released,en,70000000,123081555,0.0
72197,tt1430626,Piratas Pirados!,The Pirates! In an Adventure with Scientists!,"Na trama, o pirata Capitão (Grant) é um aventuresco, embora nem sempre bem sucedido, terror dos Sete Mares. Seu sonho: derrotar Black Bellamy (Jeremy Piven) e Cutlass Liz (Salma Hayek) e levar o troféu de Pirata do Ano. Para conseguir, Capitão vai com sua tripulação da exótica Ilha de Sangue às ruas da Londres vitoriana, batalhando contra a Rainha Vitória (Imelda Staunton) e com a preciosa ajuda do jovem Charles Darwin (David Tennant).",88,2012,United States:TV-PG::(V),Released,en,60000000,123054041,0.0
233308,tt0445841,一个烂赌的传说,一个烂赌的传说,,94,2001,desconhecida,Released,zh,12500000,123021750,0.0
107846,tt1211956,Rota de Fuga,Escape Plan,"Ray Breslin (Sylvester Stallone) é a maior autoridade existente ao se falar em segurança. Após analisar diversas prisões de segurança máxima, ele desenvolve um modelo à prova de fugas. Quando é preso, Ray é enviado justamente para a prisão que criou. Lá ele precisa encontrar uma brecha não imaginada até então, que permita sua fuga.",116,2013,United States:TV-14::(TV rating),Released,en,50000000,122915111,0.0
10357,tt0120461,Volcano - A Fúria,Volcano,"Em Los Angeles surge um desconhecido vulcão ativo, causando grande destruição e criando um rio de lava que atravessa as ruas, aniquilando tudo que surge no seu caminho. Assim, se decide se criar uma barreira que desvie a lava para o mar, antes que mais pessoas sejam mortas.",104,1997,United States:PG-13,Released,en,90000000,122823468,0.0
338967,tt1560220,Zumbilândia: Atire Duas Vezes,Zombieland: Double Tap,"Os guerreiros pós-apocalípticos Tallahassee, Columbus, Wichita e Little Rock devem confiar ainda mais em sua inteligência. Agora, eles se encontram em uma batalha implacável contra zumbis mais inteligentes, rápidos e aparentemente indestrutíveis.",99,2019,United States:R,Released,en,42000000,122801777,0.0
6844,tt0049833,Os Dez Mandamentos,The Ten Commandments,"A épica vida de Moisés (Charlton Heston), desde recém-nascido, quando foi colocado nas águas em um cesto e acabou sendo adotado por uma princesa egípcia, até quando descobre sua real condição e decide liderar seu povo que, escravizado pelos egípcios, anseia pela liberdade.",220,1956,United States:TV-G,Released,en,13000000,122700000,1.0
11096,tt0382077,O Amigo Oculto,Hide and Seek,"David Callaway (Robert De Niro) é um homem que enviuvou recentemente, vivendo agora apenas com sua filha Emily (Dakota Fanning), de 9 anos. Emily cria um amigo imaginário chamado Charlie, com quem costuma brincar de esconde-esconde. Só que aos poucos Charlie se revela como alguém malvado e vingativo, o que ameaça a própria família Callaway.",101,2005,United States:R,Released,en,30000000,122650962,0.0
440021,tt5308322,A Morte te dá Parabéns,Happy Death Day,"No longa, a personagem Tree Gelbman (Jessica Rothe), é assassinada por uma pessoa mascarada no dia de seu aniversário. Para descobrir o responsável pelo crime, ela ressuscita várias vezes e se vê presa em um ciclo entre vida e morte até conseguir solucionar seu próprio assassinato. Ela só conseguirá escapar de um destino trágico, quando compreender as reais causas de sua morte.",96,2017,United States:TV-14::(DV),Released,en,4800000,122637878,0.0
9023,tt0166813,Spirit: O Corcel Indomável,Spirit: Stallion of the Cimarron,"No final do século XVII em pleno Oeste norte-americano vive Spirit, um cavalo que resiste a ser domado pelo homem. Ele se apaixona por uma égua local, chamada Chuva, e desenvolve uma grande amizade com um jovem índio Lakota chamado Pequeno Rio. Juntos eles acompanham a colonização do local onde vivem, percebendo as mudanças que a chegada da civilização fazem em seu dia-a-dia.",86,2002,United States:G::(No. 38853),Released,en,80000000,122563539,0.0
227783,tt1821658,O Que Será de Nozes?,The Nut Job,"Quando o teimoso esquilo Max destrói toda a comida que seus amigos recolheram para passar o inverno congelante, ele é expulso de um parque na cidade grande e precisa encontrar outras maneiras de sobreviver. Mas o lugar dos seus sonhos está muito perto dele: trata-se de Maury's Nut Store, uma loja repleta de nozes, castanhas, amêndoas. Max reúne os amigos e bola um plano para invadir o lugar e roubar toda a comida para suportar o inverno.",86,2014,United States:TV-PG,Released,en,42000000,122529966,0.0
19959,tt0986263,Substitutos,Surrogates,"O agente do FBI Tom Greer vive em um mundo onde robôs tomam o lugar das pessoas, protegendo-as da violência. Estes humanóides, aparentemente perfeitos e reais, possibilitam à população experimentar comodidade e segurança. Greer e a sua parceira Peters são chamados para investigar a morte de um estudante universitário, cujo substituto é destruído. Em um mundo de máscaras, Greer tem que decidir quem é real e em quem pode confiar, arriscando a sua própria vida para resolver o caso.",89,2009,United States:PG-13,Released,en,80000000,122444772,0.0
22954,tt1057500,Invictus,Invictus,"A inspiradora história de como Nelson Mandela (Morgan Freeman) uniu forças com o capitão da equipe de rúgbi da África do Sul, Francois Pienaar (Matt Damon), para ajudar a unir a nação. Recém-eleito, o presidente Mandela sabe que seu país permanece dividido racial e economicamente após o fim do apartheid. Acreditando ser capaz de unificar a população por meio da linguagem universal do esporte, Mandela apóia o desacreditado time da África do Sul na Copa Mundial de Rúgbi de 1995, que faz uma incrível campanha até as finais.",133,2009,United States:PG-13,Released,en,60000000,122426792,0.0
6283,tt0119715,Um Ratinho Encrenqueiro,MouseHunt,"Após a morte de Rudolph Smuntz (William Hickey) é dito que Ernie Smuntz (Nathan Lane) e Lars Smuntz (Lee Evans), seus filhos, herdaram uma fábrica de barbantes e uma mansão decadente. O acaso vai juntar os dois irmãos, pois Lars se recusou a vender a fábrica e assim a esposa o expulsou de casa e Ernie, que tinha o restaurante mais elegante da cidade, foi colocado no ostracismo quando um grande inseto foi encontrado na comida do prefeito. Assim, os dois vão morar na casa que herdaram e logo descobrem que ela vale uma fortuna. Eles decidem então leiloá-la e, enquanto fazem uma reforma no local, se defrontam com um ratinho que passa a infernizar a vida deles.",98,1997,United States:PG,Released,en,38000000,122417389,0.0
609,tt0084516,Poltergeist: O Fenômeno,Poltergeist,"""Eles estão aqui"". E parecem amistosos no começo, tentando equilibrar cadeiras na cozinha da casa da família Freenlings, num subúrbio americano. Então, as coisas tornam-se tenebrosas. Uma tempestade rompe, o ataque de uma árvore, a pequena Carol Anne Freeling desaparece num espectro sinistro. E assim que sua família confronta uma reação em cadeia de horror e luta para trazer sua caçula de volta, alguma outra coisa está aqui também: um novo marco nas histórias de fantasmas em Hollywood.",114,1982,United States:TV-14::(TV Rating),Released,en,10700000,122200000,0.0
9312,tt0113855,Mortal Kombat,Mortal Kombat,"Os planetas estão desalinhados. Para deter as forças do mal e salvar a humanidade, Lord Rayden, o protetor da Terra, escolhe as três pessoas capazes de vencer o Mortal Kombat, disputado pelos melhores lutadores do universo.",101,1995,United States:PG-13,Released,en,18000000,122195920,0.0
146233,tt1392214,Os Suspeitos,Prisoners,"Depois que sua filha de seis anos e uma amiga dela são sequestradas, Keller Dove, um carpinteiro de Boston, enfrenta o departamento de polícia e o jovem detetive encarregado do caso para fazer justiça com as próprias mãos.",153,2013,United States:R,Released,en,46000000,122126687,0.0
480414,tt4913966,A Maldição da Chorona,The Curse of La Llorona,"Na Los Angeles da década de 1970, uma assistente social criando seus dois filhos sozinha depois de ser deixada viúva começa a ver semelhanças entre um caso que está investigando e a entidade sobrenatural La Llorona. A lenda conta que, em vida, La Llorona afogou seus filhos e depois se jogou no rio, se debulhando em lágrimas. Agora ela chora eternamente, capturando outras crianças para substituir os filhos.",93,2019,United States:TV-14::(TV rating),Released,en,9000000,122033739,0.0
10601,tt0316396,Peter Pan,Peter Pan,"Peter (Levi Miller) é um garoto de 12 anos que vive em um orfanato em Londres, no período da Segunda Guerra Mundial. Um dia, ele e várias crianças são sequestradas por piratas em um navio voador, que logo é perseguido por caças do exército britânico. O navio escapa e logo ruma para a Terra do Nunca, um lugar mágico e distante onde o capitão Barba Negra (Hugh Jackman) escraviza crianças e adultos para que encontrem pixum, uma pedra preciosa que concentra pó de fada. Em pleno garimpo, Peter conhece James Hook (Garreth Hedlund), que tem planos para fugir do local.",115,2003,United States:PG,Released,en,100000000,121975011,0.0
2320,tt0116253,Momento Crítico,Executive Decision,"Um grupo de terroristas islâmicos sequestra um avião 747 e exige a libertação do seu líder para libertar os passageiros, mas um especialista no assunto acredita que isto não passa de um motivo para distrair a atenção e destruir Washington. Assim, um comando é preparado para abordar a aeronave quando ela ainda não estiver no espaço aéreo norte-americano.",133,1996,United States:R,Released,en,55000000,121969216,0.0
296524,tt1860357,Horizonte Profundo: Desastre no Golfo,Deepwater Horizon,"Baseada em eventos reais, a história se passa no Golfo do México, na plataforma de perfuração marítima Deepwater Horizon. Diante de um dos piores vazamentos de petróleo na história dos EUA, Mike Williams (Mark Wahlberg) e os demais trabalhadores embarcados lutam para escapar com vida do terrível acidente.",107,2016,United States:PG-13,Released,en,110000000,121790373,0.0
549053,tt8623904,Uma Segunda Chance Para Amar,Last Christmas,"Kate (Emilia Clarke) é uma jovem inglesa cuja vida é uma bagunça. Ela trabalha como elfo em uma loja temática de natal o ano todo. Quando ela conhece Tom (Henry Golding), o que parecia impossível se torna realidade, conforme o rapaz enxerga através de todas as barreiras que ela construiu.",102,2019,United States:PG-13,Released,en,30000000,121550750,0.0
300168,tt3672840,Batalha dos Impérios,天將雄師,"No ano 48 a.C., o general romano Lucius foge com seu pelotão e o herdeiro do Cônsul Romano, Publius, para escapar do imperador Tiberius que deseja tomar o trono e matar Publius. Em um forte na fronteira da Rota da Seda, o grupo conhece o huno Huo An que é responsável por proteger o local. Quando descobre que o imperador está à caminho, Huo An recruta um exército e se une aos romanos em uma épica batalha.",127,2015,United States:R,Released,zh,65000000,121545703,0.0
8363,tt0829482,Superbad: É Hoje,Superbad,"Os estudantes adolescentes Seth e Evan têm grandes esperanças para uma festa de formatura. Os adolescentes co-dependentes pretendem beber e conquistar garotas para que eles possam se tornar parte da multidão popular da escola, mas a ansiedade de separação e dois policiais entediados complicam a auto-missão proclamada dos amigos.",113,2007,United States:TV-14::(DLSV),Released,en,20000000,121463226,0.0
563,tt0120201,Tropas Estelares,Starship Troopers,"Em um futuro distante, a Terra está em guerra contra uma raça de insetos gigantes alienígenas. Pouco se sabe sobre eles, exceto que têm a intenção de eliminar toda forma de vida humana. Mas houve um tempo, antes da guerra, em que a Infantaria Móvel viajava para planetas distantes a fim de combater os insetos, inimigos implacáveis, com apenas uma missão: garantir a sobrevivência de sua espécie a qualquer custo.",135,1997,United States:R,Released,en,105000000,121214377,0.0
4348,tt0414387,Orgulho e Preconceito,Pride & Prejudice,"Elizabeth Bennet vive com sua mãe, pai e irmãs no campo, na Inglaterra. Por ser a filha mais velha, ela enfrenta uma crescente pressão de seus pais para se casar. Quando Elizabeth é apresentada ao belo e rico Darcy, faíscas voam. Embora haja uma química óbvia entre os dois, a natureza excessivamente reservada de Darcy ameaça a relação.",128,2005,United States:PG,Released,en,28000000,121147947,0.0
15384,tt1326972,A Batalha dos Três Reinos II,赤壁2：決戰天下,"Baseado na história real da batalha que levou ao fim a Dinastia Han, nesta sequência de ""A Batalha dos Três Reinos"", o primeiro-ministro Cao Cao convence o Imperador Han a iniciar uma guerra gigantesca e sangrenta contra os Reinos de Shu e Wu, que se tornaram forças aliadas contrariando todas as expectativas.",142,2009,desconhecida,Released,zh,80000000,121059225,0.0
675445,tt11832046,Patrulha Canina: O Filme,PAW Patrol: The Movie,"O longa acompanha um grupo de cães falantes que utilizam equipamentos especializados para investigar e resolver crimes, evitando desastres na pequena cidade onde moram.",88,2021,United States:G,Released,en,26000000,121000000,0.0
195012,tt0075333,To Fly!,To Fly!,,27,1976,desconhecida,Released,en,0,120700000,0.0
1579,tt0472043,Apocalypto,Apocalypto,"Jaguar Paw (Rudy Youngblood) levava uma vida tranquila, que foi interrompida devido à uma invasão. Os governantes de um império maia em declínio acreditavam que a chave para a prosperidade seria construir mais templos e realizar mais sacrifícios humanos. Jaguar é capturado para ser um destes sacrifícios, mas consegue escapar por acaso. Agora, guiado apenas pelo amor que sente por sua esposa e pela filha, ele realiza uma corrida desesperada para chegar em casa e salvar sua família.",139,2006,United States:TV-MA::(DV),Released,en,40000000,120654337,0.0
9036,tt0397313,Resgate Abaixo de Zero,Eight Below,"Jerry Shepherd (Paul Walker), Charlie Cooper (Jason Biggs) e o geólogo David McClaren (Bruce Greenwood) fazem parte de uma expedição científica na Antártica. Devido a um acidente inesperado e às perigosas condições metereológicas da região, a expedição é obrigada a abandonar sua equipe de cães de trenó. Com isso os cães precisam enfrentar sozinhos o forte inverno da Antártida por 6 meses, até que seja possível organizar uma nova missão, com o objetivo de resgatá-los.",120,2006,United States:PG,Released,en,40000000,120455994,0.0
941,tt0093409,Máquina Mortífera,Lethal Weapon,"Martin Riggs (Mel Gibson) e Roger Murtaugh (Danny Glover) são dois policiais que se tornam parceiros para lutar contra uma quadrilha de traficantes de drogas, composta de ex-militares da Guerra do Vietnã. Só que nessa missão, Murtaugh ainda terá que lidar com as tendências suicidas de Riggs.",110,1987,United States:TV-14,Released,en,15000000,120207127,0.0
74465,tt1389137,Compramos um Zoológico,We Bought a Zoo,"Benjamin Mee (Matt Damon) é um pai de família que decide que precisa recomeçar sua vida após o falecimento da esposa. Desta forma, ele e seus dois filhos se mudam para um zoológico em péssimo estado de conservação, onde, com a ajuda de uma equipe de funcionários, tentam fazer com que o local recupere o brilho perdido.",124,2011,United States:TV-PG::(L),Released,en,50000000,120081841,0.0
423,tt0253474,O Pianista,The Pianist,"Um pianista judeu polonês vê Varsóvia mudar gradualmente à medida que a Segunda Guerra Mundial começa. Szpilman é forçado a ir para o Gueto de Varsóvia, mas depois é separado de sua família durante a Operação Reinhard. A partir deste momento até que os prisioneiros dos campos de concentração sejam liberados, Szpilman se esconde em vários locais entre as ruínas de Varsóvia.",150,2002,United States:TV-MA::(TV rating),Released,en,35000000,120072577,3.0
297222,tt2338151,PK,पीके,"PK é uma comédia sobre um estranho na cidade, um alienígena, que faz perguntas que ninguém fez antes. Elas são inocentes, perguntas infantis, mas elas trazem respostas catastróficas. As pessoas que estão estabelecidas em seus caminhos por gerações, são forçados a reavaliar seu mundo quando o vê nos olhos inocentes de PK. No processo PK faz amigos leais e inimigos poderosos. Conserta vidas quebradas e irrita o sistema. A curiosidade infantil do PK transforma-se em uma odisseia espiritual para ele e milhões de outros. O filme é uma exploração ambiciosa e exclusivamente original de filosofias complexas. Ele também é um simples e humano conto de amor, risos e deixe estar. Finalmente, é uma saga sobre uma amizade entre estranhos de mundos separados.",153,2014,United States:Not Rated,Released,hi,13000000,120000000,0.0
193,tt0111280,Jornada nas Estrelas: Generations,Star Trek: Generations,"A viagem inaugural da terceira nave Enterprise está ameaçada pelo cientista louco Soren e apenas uma pessoa pode detê-lo, mas ela está morta há 78 anos.",118,1994,United States:PG,Released,en,38000000,120000000,0.0
1375,tt0100507,Rocky V,Rocky V,"Na luta com Drago, o lutador russo, Rocky (Sylvester Stallone) acabou recebendo uma lesão permanente. Assim é forçado a se retirar do boxe e, para piorar as coisas, descobre que seu contador roubou sua fortuna. Sem dinheiro e não podendo voltar a lutar, ele começa a treinar um jovem (Tommy Morrison) que promete ser um grande lutador. Mas seu trabalhado não é terminado, pois um empresário atrai o jovem pugilista com um alto salário, mas mestre e aluno ainda vão se reencontrar como rivais.",104,1990,United States:TV-PG,Released,en,42000000,119946358,0.0
399035,tt1590193,O Passageiro,The Commuter,"Durante o seu trajeto usual de volta para casa, um vendedor de seguros (Liam Neeson) é forçado por uma estranha misteriosa (Vera Farmiga) a descobrir a identidade de um dos passageiros do trem em que se encontra antes da última parada. Com a rotina quebrada, o homem se encontra no meio de uma conspiração criminosa",105,2018,United States:PG-13,Released,en,30000000,119942387,0.0
11775,tt0138524,O Amor Custa Caro,Intolerable Cruelty,"Miles Massey é um advogado de divórcio excepcional que se especializa em ajudar maridos infiéis. Sem desafios, ele está cansado da vida, até que conhece a espertíssima Marylin Rexroth. Mas Massey é advogado de seu marido e, por isso, ela acaba saindo sem nada na ação de divórcio. Marylin promete se vingar, contando com a ajuda de um magnata do petróleo",100,2003,United States:PG-13::(No. 39509),Released,en,60000000,119940815,0.0
88042,tt1047540,Uma Família em Apuros,Parental Guidance,"Quando Artie e Diane tomam conta dos netos e veem que os modernos métodos de educação excluem punição e diversão, eles esquecem as recomendações da filha e adotam suas antigas e inusitadas táticas para ensiná-los a serem crianças de verdade.",104,2012,United States:PG,Released,en,25000000,119772232,0.0
9285,tt0215129,Caindo na Estrada,Road Trip,"Josh (Breckin Meyer) está em sérios apuros. Uma fita de vídeo que mostra Josh traindo sua namorada foi enviada, por engano, para sua namorada. Agora Josh e mais três amigos precisam partir numa louca viagem, de Nova York até Austin, no Texas, a fim de recuperar a comprometedora fita de vídeo e salvar seu relacionamento.",93,2000,"United States:TV-14::(DLS, TV Rating.)",Released,en,16000000,119754278,0.0
153,tt0335266,Encontros e Desencontros,Lost in Translation,"Bob Harris (Bill Murray) é uma estrela de cinema, que está em Tóquio para fazer um comercial de uísque. Charlotte (Scarlett Johansson), por sua vez, está na cidade acompanhando seu marido, um fotógrafo workaholic (Giovanni Ribisi) que a deixa sozinha o tempo todo. Sofrendo com o horário, Bob e Charlotte não conseguem dormir. Eles se encontram, por acaso, no bar de um hotel de luxo, e em pouco tempo tornam-se grandes amigos. Resolvem então partir pela cidade juntos. A eles junta-se uma jovem atriz chamada Kelly (Anna Faris), com quem vão viver algumas aventuras pela cidade de Tóquio.",102,2003,United States:R,Released,en,4000000,119723856,1.0
9488,tt0287717,Pequenos Espiões 2: A Ilha dos Sonhos Perdidos,Spy Kids 2: The Island of Lost Dreams,"Os garotos espiões mais legais do mundo estão de volta em mais uma grande aventura. Desta vez, Carmen e Juni são recrutados para recuperar um dispositivo que ameaça o mundo inteiro. Eles contam com as habilidades de seus pais – e de seus avós espiões – em um show eletrizante de trabalho em família.",99,2002,United States:TV-G::(Nickelodeon),Released,en,38000000,119723358,0.0
2928,tt0117038,"Michael, Anjo e Sedutor",Michael,"Frank Quinlan e Huey Driscoll, dois repórteres de um tabloide de Chicago, juntamente com Dorothy Winters, um ""especialista em anjos"", são convidados a viajar para o Iowa rural para investigar uma carta de uma mulher de idade na qual ela afirma que compartilha sua casa com um verdadeiro Arcanjo vivo chamado Michael. Quando chegam eles veem que suas afirmações são verdadeiras - mas Michael não é o anjo que eles esperavam: ele fuma, bebe cerveja, tem uma libido muito ativa e tem um vocabulário bastante colorido. Na verdade, eles nunca acreditariam se não fosse pelas duas asas emplumadas que sobressaiam de suas costas. Michael concorda em viajar para Chicago com o trio, mas o que eles não percebem é que a jornada que estão prestes a realizar mudará suas vidas para sempre.",105,1996,United States:PG,Released,en,0,119718203,0.0
499701,tt7547410,Dora e a Cidade Perdida,Dora and the Lost City of Gold,"Ambientado na floresta peruana, o filme narra as aventuras de Dora (Isabella Merced) junto de seu macaco Botas, amigos que acabou de fazer na escola e um misterioso explorador a fim de salvar seus pais de mercenários. Mas Dora também terá de solucionar um grande mistério envolvendo Parapata, uma antiga cidade perdida dos Incas.",102,2019,United States:PG,Released,en,49000000,119682635,0.0
400157,tt6428676,O Parque dos Sonhos,Wonder Park,"A jovem otimista e sonhadora June encontra escondido na floresta um parque de diversões chamado Wonderland, que é cheio de passeios e animais que falam. O único problema é que o parque está confuso e desorganizado. June logo descobre que o parque veio de sua imaginação e que ela é a única que pode deixar o lugar mágico de novo.",86,2019,United States:PG,Released,en,100000000,119559110,0.0
369885,tt3640424,Aliados,Allied,"Em uma missão para eliminar um embaixador nazista em Casablanca, no Marrocos, os espiões Max Vatan e Marianne Beausejour se apaixonam perdidamente e decidem se casar. Os problemas começam anos depois, com suspeitas sobre uma conexão entre Marianne e os alemães. Intrigado, Max decide investigar o passado da companheira e os dias de felicidade do casal vão por água abaixo.",124,2016,United States:R,Released,en,85000000,119520023,0.0
11072,tt0071230,Banzé no Oeste,Blazing Saddles,"Uma pequena cidade do Oeste - onde todos se chamam Johnson - está no caminho de uma linha de trens em construção. Para tomar as terras, Hedley Lamar, um vilão influente, manda seus capangas atormentarem a cidade. Quando o xerife é morto, Hedley, convence o governador a enviar um negro para ocupar o cargo. Bart, o escolhido, terá muitos problemas para ganhar a confiança dos moradores.",93,1974,United States:TV-14::(DLV),Released,en,2600000,119500000,0.0
1633,tt0101921,Tomates Verdes Fritos,Fried Green Tomatoes,"Evelyn Couch (Kathy Bates) visita com o marido um parente no asilo de idosos. Uma vez lá, ela encontra Ninny Threadgoode (Jessica Tandy), uma mulher idosa, que a ilumina e traz uma nova perspectiva através de contos do seu passado. Evelyn ganha a confiança necessária para mudar sua própria vida para melhor.",130,1991,United States:PG-13,Released,en,11000000,119418501,0.0
11816,tt0082846,Num Lago Dourado,On Golden Pond,"Os mergulhões estão de volta em Golden Pond assim como Norman Thayer, professor aposentado, e Ethel, que sempre tiveram uma casa de verão lá, desde o início de seu casamento. Neste verão a sua filha Chelsea - a quem não viam há anos - sente que deve estar lá para o aniversário de Norman. Ela e seu noivo estão indo para a Europa no dia seguinte, mas estarão de volta em duas semanas para pegar o filho do noivo. Quando Chelsea retorna já está casada e seu enteado tem o relacionamento com seu pai que ela sempre quis. Será que pai e filha serão capazes de finalmente se comunicar?",109,1981,United States:PG,Released,en,15000000,119285432,3.0
7364,tt0318649,Sahara,Sahara,"Após encontrar uma moeda mitólógica, o explorador Dirk Pitt (Matthew McConaughey) parte em uma caça ao tesouro em uma das regiões mais perigosas do oeste africano. Dirk está em busca do que os nativos chamam de ""navio da morte"", um navio de batalha da época da Guerra Civil que está perdido há séculos e que pode ter carregado consigo uma carga secreta. Dirk recebe a ajuda de Al Giordino (Steve Zahn), seu parceiro de expedições. A dupla conhece a bela Dra. Eva Rojas (Penélope Cruz), uma pesquisadora que acredita que o navio possa estar ligado a um problema bem maior. Juntos eles tentam desvendar o mistério e encontrar o navio perdido.",124,2005,United States:PG-13,Released,en,130000000,119269486,0.0
306,tt0109254,Um Tira Da Pesada 3,Beverly Hills Cop III,"Numa noite em Detroit, Michigan, durante uma batida policial numa oficina de desmanche de carros, o detetive Axel Foley vê seu chefe, o inspetor Douglas Todd, ser assassinado por um homem bem vestido. Em seu último suspiro Todd pede a Axel que pegue o homem que atirou nele, com Axel dizendo que fará isto. Após investigar Axel acha o veículo do assassino em WonderWorld, um parque temático em Beverly Hills, Califórnia. Já em Beverly Hills, Axel se encontra com o amigo Billy Rosewood, que agora ocupa um cargo importante e tem outro parceiro, Jon Flint, pois John Taggart se aposentou. Axel investiga o WonderWorld, cujo proprietário é Dave Thornton, que sente que algo errado está acontecendo no lugar.",105,1994,United States:TV-14,Released,en,50000000,119208989,0.0
806,tt0466909,A Profecia,The Omen,"Robert Thorn (Liev Schreiber) é um diplomata, que está prestes a ter um filho com sua esposa Katherine (Julia Stiles). Porém a criança morre logo após o parto, o que faz com que Robert adote um bebê para colocá-lo no lugar do filho, sem que Katherine soubesse. Seis anos depois Damien (Seamus Davey-Fitzpatrick), o filho de Robert e Katherine, começa a dar sinais de que seja o Anti-Cristo.",110,2006,United States:TV-14::(TV rating),Released,en,25000000,119188334,0.0
2251,tt0250797,Infidelidade,Unfaithful,"Num subúrbio de Nova York, Connie Sumner (Diane Lane) leva uma vida feliz e segura ao lado de Edward (Richard Gere), com quem está casada há 11 anos, e seu filho Charlie (Erik Per Sullivan). Aparentemente nada poderia se interpor na felicidade do casal, mas o amor é posto à prova quando Connie esbarra com Paul Martel (Olivier Martinez), um belo e sensual francês. Os dois se tornam amantes e são dominados por uma paixão que não para de crescer, enquanto o comportamento da mulher começa a gerar suspeitas em Edward.",124,2002,United States:TV-MA::(TV rating),Released,en,50000000,119137784,0.0
332567,tt4052882,Águas Rasas,The Shallows,"Nancy (Blake Lively) é uma jovem médica que está tendo de lidar com a recente perda da mãe. Seguindo uma dica sua, ela vai surfar em uma paradisíaca praia isolada, onde acaba sendo atacada por um enorme tubarão. Desesperada e ferida, ela consegue se proteger temporariamente em um recife de corais, mas precisa encontrar logo uma maneira de sair da água.",87,2016,United States:TV-14::(TV rating),Released,en,17000000,119100758,0.0
6538,tt0472062,Jogos do Poder,Charlie Wilson's War,"Início dos anos 80. A União Soviética invade o Afeganistão, o que chama a atenção de políticos norte-americanos. Um deles é Charlie Wilson (Tom Hanks), um homem mulherengo e polêmico que não tem grande relevância política, apesar de ter sido eleito 6 vezes para o cargo. Com o apoio de Joanne Herring (Julia Roberts), uma das mulheres mais ricas do estado que o elege, e do agente da CIA Gust Avrakotos (Philip Seymour Hoffman), Wilson passa a negociar uma aliança entre paquistaneses, egípcios, israelenses e o governo norte-americano, de forma que os Estados Unidos financiem uma resistência que possa impedir o avanço soviético no local.",102,2007,United States:R,Released,en,75000000,119000410,0.0
9286,tt0414982,Premonição 3,Final Destination 3,"Antes de embarcar, a jovem Wendy tem uma premonição muito real a respeito de um acidente brutal na montanha-russa. Desesperada, a garota tenta avisar todo mundo, sob os protestos dos outros jovens, que a vêem como uma maluca. No final, Wendy e mais seis pessoas se salvam quando o brinquedo se destrói exatamente como ela tinha previsto. No entanto, seu namorado, Jason, acaba morrendo no acidente. Agora, ao lado do amigo Kevin, Wendy vai tentar enganar a morte, que vem atrás dos sobreviventes para cumprir o seu papel, enquanto todos os outros desconfiam que ela teria sido a responsável pela fatalidade no parque de diversões. A grande pergunta da série permanece ecoando: será possível enganar a morte, nosso destino final?",93,2006,"United States:TV-14::(DLSV, TV rating)",Released,en,25000000,118890272,0.0
